-1.069669055938720703e+01,1.087689113616943359e+01,-9.699534416198730469e+00,-7.941181659698486328e+00,-8.256099700927734375e+00,7.227397441864013672e+00,-9.017262458801269531e+00,-9.980364799499511719e+00,-9.291271209716796875e+00,-1.023153591156005859e+01,-9.062519073486328125e+00,-9.445416450500488281e+00,-8.938343048095703125e+00,-4.316187858581542969e+00,4.911837577819824219e+00,-1.029979419708251953e+01,-9.379014968872070312e+00,-9.001213073730468750e+00,-9.201266288757324219e+00,-8.823596954345703125e+00,-8.727081298828125000e+00,-9.159808158874511719e+00,-8.941176414489746094e+00,-8.557990074157714844e+00,-9.000350952148437500e+00,-9.406730651855468750e+00,-8.386978149414062500e+00,-8.407763481140136719e+00,-8.276225090026855469e+00,-9.210540771484375000e+00,-8.861880302429199219e+00,-8.691394805908203125e+00,-8.298168182373046875e+00,-8.909930229187011719e+00,-9.282472610473632812e+00,-8.064843177795410156e+00,-8.838414192199707031e+00,-8.207466125488281250e+00,-9.140460014343261719e+00,-8.946324348449707031e+00,-8.643395423889160156e+00
-1.046465778350830078e+01,-6.438189029693603516e+00,-1.018301582336425781e+01,-8.854535102844238281e+00,5.824380874633789062e+00,-1.176224899291992188e+01,-9.424529075622558594e+00,-9.845642089843750000e+00,-1.049163246154785156e+01,-1.160095882415771484e+01,-1.008055877685546875e+01,-9.074274063110351562e+00,-6.601559638977050781e+00,9.865644454956054688e+00,-1.039872455596923828e+01,-1.007835292816162109e+01,-8.746015548706054688e+00,-9.587774276733398438e+00,-9.445165634155273438e+00,-9.944733619689941406e+00,-8.539062500000000000e+00,-9.418445587158203125e+00,-8.947242736816406250e+00,-8.480692863464355469e+00,-1.035809040069580078e+01,-9.634213447570800781e+00,-8.609997749328613281e+00,-9.124998092651367188e+00,-1.001854038238525391e+01,-9.593311309814453125e+00,-9.541882514953613281e+00,-9.370203971862792969e+00,-8.730570793151855469e+00,-8.944874763488769531e+00,-8.461017608642578125e+00,-9.412012100219726562e+00,-1.003123855590820312e+01,-8.305912971496582031e+00,-8.181192398071289062e+00,-9.599059104919433594e+00,-9.532627105712890625e+00
-9.433402061462402344e+00,8.989112854003906250e+00,-8.996904373168945312e+00,-9.119940757751464844e+00,-9.696348190307617188e+00,-9.124828338623046875e+00,-8.906214714050292969e+00,-4.935409545898437500e+00,-1.032616710662841797e+01,-1.104290103912353516e+01,-1.022327804565429688e+01,-1.136296272277832031e+01,-9.907402038574218750e+00,9.117219924926757812e+00,-9.619091987609863281e+00,-9.133733749389648438e+00,-8.978893280029296875e+00,-9.780538558959960938e+00,-9.883394241333007812e+00,-9.925423622131347656e+00,-9.548934936523437500e+00,-9.393230438232421875e+00,-7.510548114776611328e+00,-7.770327091217041016e+00,-7.009502410888671875e+00,-9.878214836120605469e+00,-9.769607543945312500e+00,-9.110889434814453125e+00,-9.818415641784667969e+00,-9.819156646728515625e+00,-8.995031356811523438e+00,-9.820804595947265625e+00,-8.314862251281738281e+00,-9.281296730041503906e+00,-8.954222679138183594e+00,-9.232404708862304688e+00,-9.431613922119140625e+00,-8.556369781494140625e+00,-9.618464469909667969e+00,-1.050532817840576172e+01,-1.030181312561035156e+01
-1.028456497192382812e+01,-6.048876762390136719e+00,-8.868862152099609375e+00,-7.815112590789794922e+00,-5.017391204833984375e+00,-1.071763420104980469e+01,-1.019811344146728516e+01,-1.025550365447998047e+01,-1.071604156494140625e+01,-8.985900878906250000e+00,-9.091007232666015625e+00,-9.283307075500488281e+00,8.580902099609375000e+00,-7.612112045288085938e+00,8.954751014709472656e+00,-9.341769218444824219e+00,-9.269414901733398438e+00,-1.034052848815917969e+01,-8.931715011596679688e+00,-9.561751365661621094e+00,-9.264028549194335938e+00,-9.339416503906250000e+00,-9.350448608398437500e+00,-9.292632102966308594e+00,-1.007825565338134766e+01,-9.900902748107910156e+00,-9.625089645385742188e+00,-9.291152000427246094e+00,-9.119872093200683594e+00,-9.555988311767578125e+00,-8.909366607666015625e+00,-9.117309570312500000e+00,-9.187501907348632812e+00,-8.282859802246093750e+00,-8.637080192565917969e+00,-9.367758750915527344e+00,-9.951805114746093750e+00,-8.539803504943847656e+00,-8.568223953247070312e+00,-8.692438125610351562e+00,-9.583580017089843750e+00
-9.690567970275878906e+00,-6.235488414764404297e+00,-1.205725574493408203e+01,-9.039664268493652344e+00,3.464801788330078125e+00,-1.241714477539062500e+01,-1.060293769836425781e+01,-1.052892398834228516e+01,-1.170909500122070312e+01,-1.066159152984619141e+01,-8.689117431640625000e+00,-1.110133552551269531e+01,-8.275652885437011719e+00,1.248888015747070312e+01,-1.262514591217041016e+01,-9.791216850280761719e+00,-9.428184509277343750e+00,-1.034643363952636719e+01,-9.075653076171875000e+00,-9.523072242736816406e+00,-9.596660614013671875e+00,-9.610682487487792969e+00,-9.634608268737792969e+00,-9.531580924987792969e+00,-1.134462070465087891e+01,-1.019269466400146484e+01,-8.744530677795410156e+00,-8.926861763000488281e+00,-9.174053192138671875e+00,-1.011118507385253906e+01,-1.018596553802490234e+01,-1.051260375976562500e+01,-9.236482620239257812e+00,-8.764247894287109375e+00,-8.943589210510253906e+00,-9.323546409606933594e+00,-1.032268810272216797e+01,-7.123971462249755859e+00,-9.199098587036132812e+00,-9.182555198669433594e+00,-1.015462589263916016e+01
-9.319460868835449219e+00,5.809848785400390625e+00,-9.886268615722656250e+00,-7.971611022949218750e+00,-8.907199859619140625e+00,-7.278586864471435547e+00,-8.896534919738769531e+00,-1.178670406341552734e+01,-8.777385711669921875e+00,-8.008509635925292969e+00,-8.142642021179199219e+00,-9.843968391418457031e+00,-6.790357589721679688e+00,-4.852027416229248047e+00,5.640081882476806641e+00,-1.036588382720947266e+01,-8.744137763977050781e+00,-9.413722038269042969e+00,-9.339372634887695312e+00,-8.751112937927246094e+00,-9.055511474609375000e+00,-9.805253028869628906e+00,-8.308711051940917969e+00,-9.019636154174804688e+00,-1.060133457183837891e+01,-9.484598159790039062e+00,-9.244615554809570312e+00,-8.265263557434082031e+00,-8.324610710144042969e+00,-9.223028182983398438e+00,-9.270390510559082031e+00,-8.884988784790039062e+00,-8.301031112670898438e+00,-8.459483146667480469e+00,-8.535429954528808594e+00,-7.885225296020507812e+00,-8.707985877990722656e+00,-7.148737430572509766e+00,-8.328459739685058594e+00,-9.091212272644042969e+00,-9.495151519775390625e+00
-8.545555114746093750e+00,-8.656386375427246094e+00,-8.805513381958007812e+00,-7.932117938995361328e+00,-1.086383247375488281e+01,-5.404965400695800781e+00,-9.529429435729980469e+00,-1.051812171936035156e+01,-1.018899154663085938e+01,-9.454657554626464844e+00,5.555669784545898438e+00,-8.630137443542480469e+00,-1.478601932525634766e+00,-4.067336082458496094e+00,3.663850545883178711e+00,-8.241213798522949219e+00,-8.962625503540039062e+00,-9.422799110412597656e+00,-9.229261398315429688e+00,-8.811327934265136719e+00,-8.732084274291992188e+00,-8.034151077270507812e+00,-8.911197662353515625e+00,-8.941985130310058594e+00,-9.599569320678710938e+00,-9.515086174011230469e+00,-8.565286636352539062e+00,-7.973600387573242188e+00,-7.922008514404296875e+00,-9.521997451782226562e+00,-8.226606369018554688e+00,-9.385690689086914062e+00,-7.712868690490722656e+00,-7.540324211120605469e+00,-7.624655246734619141e+00,-8.025153160095214844e+00,-9.520315170288085938e+00,-5.978970050811767578e+00,-8.109282493591308594e+00,-8.240340232849121094e+00,-8.092247009277343750e+00
-1.091887569427490234e+01,5.984679698944091797e+00,-9.617450714111328125e+00,-7.525468826293945312e+00,-1.043631935119628906e+01,-1.065980339050292969e+01,-9.810004234313964844e+00,-9.713809967041015625e+00,-8.501585006713867188e+00,-1.005995559692382812e+01,-9.844658851623535156e+00,-9.393316268920898438e+00,-8.756641387939453125e+00,1.094184875488281250e+01,-1.056042671203613281e+01,-1.000824928283691406e+01,-8.582030296325683594e+00,-9.429003715515136719e+00,-1.019579219818115234e+01,-8.497447013854980469e+00,-8.890981674194335938e+00,-9.982249259948730469e+00,-9.426346778869628906e+00,-9.705647468566894531e+00,-1.154155254364013672e+01,-1.005139636993408203e+01,-9.158034324645996094e+00,-8.489389419555664062e+00,-8.547023773193359375e+00,-8.909231185913085938e+00,-9.442773818969726562e+00,-9.454235076904296875e+00,-8.663130760192871094e+00,-8.396995544433593750e+00,-8.776033401489257812e+00,-8.953579902648925781e+00,-9.303287506103515625e+00,-8.244273185729980469e+00,-9.001816749572753906e+00,-8.748079299926757812e+00,-9.624919891357421875e+00
-6.488515377044677734e+00,-7.990786075592041016e+00,-2.171877622604370117e+00,-9.179688453674316406e+00,9.769975662231445312e+00,-9.298831939697265625e+00,-1.115064525604248047e+01,-9.108197212219238281e+00,-1.013842487335205078e+01,-9.869896888732910156e+00,-9.415442466735839844e+00,-9.859497070312500000e+00,-5.397679805755615234e+00,7.548438072204589844e+00,-6.920121669769287109e+00,-1.017372035980224609e+01,-9.038238525390625000e+00,-8.551153182983398438e+00,-8.805465698242187500e+00,-8.884673118591308594e+00,-8.829471588134765625e+00,-8.877315521240234375e+00,-9.638402938842773438e+00,-8.077285766601562500e+00,-9.376944541931152344e+00,-9.543330192565917969e+00,-9.653619766235351562e+00,-8.381990432739257812e+00,-9.041470527648925781e+00,-9.705053329467773438e+00,-9.215761184692382812e+00,-9.294463157653808594e+00,-8.863579750061035156e+00,-9.678383827209472656e+00,-8.010241508483886719e+00,-9.335545539855957031e+00,-9.836548805236816406e+00,-9.146352767944335938e+00,-9.018648147583007812e+00,-9.434748649597167969e+00,-8.714765548706054688e+00
-1.036432170867919922e+01,-1.660349488258361816e+00,-1.125923728942871094e+01,-9.661404609680175781e+00,2.485060453414916992e+00,-1.217299175262451172e+01,-3.416532039642333984e+00,-1.057083892822265625e+01,-1.042338752746582031e+01,-1.082716846466064453e+01,-7.833613872528076172e+00,-1.166112613677978516e+01,-4.512647628784179688e+00,9.807963371276855469e+00,-1.079736328125000000e+01,-7.804771423339843750e+00,-7.208051681518554688e+00,-9.619182586669921875e+00,-7.677633285522460938e+00,-9.727373123168945312e+00,-9.238403320312500000e+00,-8.938579559326171875e+00,-8.358505249023437500e+00,-8.829375267028808594e+00,-8.890589714050292969e+00,-9.543007850646972656e+00,-9.028813362121582031e+00,-8.478197097778320312e+00,-9.286038398742675781e+00,-9.396303176879882812e+00,-8.929121971130371094e+00,-9.265045166015625000e+00,-8.928709983825683594e+00,-7.750197410583496094e+00,-8.230824470520019531e+00,-8.143725395202636719e+00,-9.001968383789062500e+00,-6.674004077911376953e+00,-8.288797378540039062e+00,-8.961564064025878906e+00,-9.667262077331542969e+00
-9.776753425598144531e+00,-2.982349872589111328e+00,-9.024652481079101562e+00,-6.321392536163330078e+00,-6.887674808502197266e+00,1.619157195091247559e+00,-7.136997699737548828e+00,-1.163071250915527344e+01,-9.581772804260253906e+00,-1.026892185211181641e+01,-9.216406822204589844e+00,-9.539017677307128906e+00,4.798706531524658203e+00,-6.221189498901367188e+00,7.323810100555419922e+00,-8.572759628295898438e+00,-9.300361633300781250e+00,-8.570625305175781250e+00,-8.209938049316406250e+00,-8.850172996520996094e+00,-8.759120941162109375e+00,-8.814100265502929688e+00,-8.501471519470214844e+00,-9.077925682067871094e+00,-9.211716651916503906e+00,-9.570355415344238281e+00,-9.136758804321289062e+00,-8.743783950805664062e+00,-8.751178741455078125e+00,-9.472164154052734375e+00,-9.055512428283691406e+00,-8.234728813171386719e+00,-8.410172462463378906e+00,-9.139608383178710938e+00,-8.518854141235351562e+00,-9.004105567932128906e+00,-9.546503067016601562e+00,-7.965729236602783203e+00,-9.005357742309570312e+00,-8.934096336364746094e+00,-9.290253639221191406e+00
-1.173856925964355469e+01,1.054357242584228516e+01,-8.900283813476562500e+00,-8.737318992614746094e+00,-1.231305694580078125e+01,-1.231309795379638672e+01,-1.155633258819580078e+01,-1.037140750885009766e+01,-1.129356288909912109e+01,-1.219499111175537109e+01,-1.117829513549804688e+01,-9.497860908508300781e+00,-1.201537895202636719e+01,1.349621486663818359e+01,-1.504773616790771484e+01,-1.019484996795654297e+01,-8.160764694213867188e+00,-9.958893775939941406e+00,-1.128911590576171875e+01,-9.399615287780761719e+00,-1.052423572540283203e+01,-1.108897399902343750e+01,-1.074288177490234375e+01,-1.013624763488769531e+01,-1.087012100219726562e+01,-1.078633403778076172e+01,-1.024998855590820312e+01,-1.056513690948486328e+01,-1.012930583953857422e+01,-1.023076629638671875e+01,-1.003878498077392578e+01,-1.060750102996826172e+01,-9.555168151855468750e+00,-1.042828845977783203e+01,-1.029668235778808594e+01,-1.018703365325927734e+01,-1.074543190002441406e+01,-9.465333938598632812e+00,-1.049258327484130859e+01,-1.054619503021240234e+01,-1.068783473968505859e+01
-1.001077461242675781e+01,7.575749397277832031e+00,-6.481734752655029297e+00,-8.301434516906738281e+00,-7.505793571472167969e+00,1.001568889617919922e+01,-8.487480163574218750e+00,-9.724758148193359375e+00,-8.874134063720703125e+00,-1.005486011505126953e+01,-9.321969032287597656e+00,-9.401881217956542969e+00,-6.294560432434082031e+00,-5.605133533477783203e+00,5.432313442230224609e+00,-1.003863716125488281e+01,-8.990335464477539062e+00,-7.782401561737060547e+00,-8.416100502014160156e+00,-8.758955001831054688e+00,-8.887968063354492188e+00,-8.580272674560546875e+00,-8.103049278259277344e+00,-7.927217483520507812e+00,-8.639518737792968750e+00,-8.803185462951660156e+00,-7.829801082611083984e+00,-7.882546901702880859e+00,-7.752300262451171875e+00,-8.527175903320312500e+00,-8.139495849609375000e+00,-8.100549697875976562e+00,-8.118914604187011719e+00,-8.387344360351562500e+00,-8.782958984375000000e+00,-7.355729579925537109e+00,-8.102257728576660156e+00,-7.430994510650634766e+00,-7.479788303375244141e+00,-8.362809181213378906e+00,-8.225064277648925781e+00
-8.901427268981933594e+00,1.762006402015686035e+00,-8.994659423828125000e+00,-8.649859428405761719e+00,-4.831932067871093750e+00,-1.098271656036376953e+01,-9.945711135864257812e+00,-9.545815467834472656e+00,-8.088458061218261719e+00,-9.758170127868652344e+00,-9.311121940612792969e+00,-1.153428936004638672e+01,-7.962599754333496094e+00,-4.036261558532714844e+00,1.272578835487365723e+00,-1.056222820281982422e+01,-1.016409683227539062e+01,-9.846015930175781250e+00,-9.822443008422851562e+00,-9.993787765502929688e+00,-9.079276084899902344e+00,-9.878131866455078125e+00,-9.145741462707519531e+00,-8.584643363952636719e+00,-1.075017642974853516e+01,-9.653984069824218750e+00,-7.775391578674316406e+00,-6.232933044433593750e+00,-7.662012100219726562e+00,-1.011018943786621094e+01,-9.685200691223144531e+00,-9.027488708496093750e+00,-8.381225585937500000e+00,-6.730041503906250000e+00,-5.388925552368164062e+00,-8.470323562622070312e+00,-5.511818885803222656e+00,-5.275736331939697266e+00,-6.174046516418457031e+00,-8.606043815612792969e+00,-1.142984104156494141e+01
-1.011170005798339844e+01,6.960838317871093750e+00,-9.176336288452148438e+00,-8.579418182373046875e+00,-5.168934822082519531e+00,6.138097763061523438e+00,-7.953153610229492188e+00,-8.677793502807617188e+00,-1.175294303894042969e+01,-1.020912551879882812e+01,-7.838125705718994141e+00,-7.818974018096923828e+00,-9.389806747436523438e+00,7.635187149047851562e+00,-1.015362834930419922e+01,-1.021259784698486328e+01,-9.037531852722167969e+00,-8.172943115234375000e+00,-1.036179161071777344e+01,-8.935654640197753906e+00,-9.003482818603515625e+00,-8.716071128845214844e+00,-7.608365058898925781e+00,-8.228210449218750000e+00,-5.942007064819335938e+00,-7.282519340515136719e+00,-8.529417037963867188e+00,-8.497768402099609375e+00,-8.536717414855957031e+00,-9.086286544799804688e+00,-8.350597381591796875e+00,-8.091328620910644531e+00,-8.598270416259765625e+00,-8.046794891357421875e+00,-8.564136505126953125e+00,-7.406751632690429688e+00,-7.741671562194824219e+00,-8.726945877075195312e+00,-8.390980720520019531e+00,-8.427863121032714844e+00,-8.902857780456542969e+00
